train_one_epoch,1724160449.783625,0.07161355018615723,package_0,core_0
train_one_epoch,1724160449.8586504,0.01618480682373047,package_0,core_0
train_one_epoch,1724160449.884786,0.013115644454956055,package_0,core_0
train_one_epoch,1724160449.9102767,0.013533592224121094,package_0,core_0
train_one_epoch,1724160449.9361136,0.012969017028808594,package_0,core_0
train_one_epoch,1724160449.9619107,0.01317143440246582,package_0,core_0
train_one_epoch,1724160449.987384,0.015656471252441406,package_0,core_0
train_one_epoch,1724160450.013258,0.015116691589355469,package_0,core_0
train_one_epoch,1724160450.0388544,0.015409708023071289,package_0,core_0
train_one_epoch,1724160450.064778,0.015572547912597656,package_0,core_0
train_one_epoch,1724160450.09038,0.015114784240722656,package_0,core_0
train_one_epoch,1724160450.1161866,0.018372297286987305,package_0,core_0
train_one_epoch,1724160450.1413395,0.0183565616607666,package_0,core_0
train_one_epoch,1724160450.1673548,0.018392324447631836,package_0,core_0
train_one_epoch,1724160450.1930354,0.018543720245361328,package_0,core_0
train_one_epoch,1724160450.2185194,0.018327713012695312,package_0,core_0
train_one_epoch,1724160450.2441456,0.01854705810546875,package_0,core_0
train_one_epoch,1724160450.2699223,0.01872539520263672,package_0,core_0
train_one_epoch,1724160450.2953107,0.018492460250854492,package_0,core_0
train_one_epoch,1724160450.3207464,0.018945932388305664,package_0,core_0
train_one_epoch,1724160450.3464167,0.018516063690185547,package_0,core_0
train_one_epoch,1724160450.3722646,0.018614768981933594,package_0,core_0
train_one_epoch,1724160450.398038,0.01871776580810547,package_0,core_0
train_one_epoch,1724160450.4236553,0.01846790313720703,package_0,core_0
train_one_epoch,1724160450.4493315,0.018756389617919922,package_0,core_0
train_one_epoch,1724160450.474969,0.01842474937438965,package_0,core_0
train_one_epoch,1724160450.5000203,0.019023418426513672,package_0,core_0
train_one_epoch,1724160450.5253475,0.01871323585510254,package_0,core_0
train_one_epoch,1724160450.5506938,0.018555164337158203,package_0,core_0
train_one_epoch,1724160450.5763721,0.018772602081298828,package_0,core_0
train_one_epoch,1724160450.6022394,0.018363475799560547,package_0,core_0
train_one_epoch,1724160450.6278849,0.018578052520751953,package_0,core_0
train_one_epoch,1724160450.6534722,0.018252134323120117,package_0,core_0
train_one_epoch,1724160450.6790402,0.018492460250854492,package_0,core_0
train_one_epoch,1724160450.7049289,0.01861262321472168,package_0,core_0
train_one_epoch,1724160450.7306602,0.01874065399169922,package_0,core_0
train_one_epoch,1724160450.7567794,0.018711090087890625,package_0,core_0
